    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.25000
    -8.60000      0.00000
    -8.20000      0.25000
    -7.80000      0.50000
    -7.40000      0.25000
    -7.00000      1.50000
    -6.60000      2.75000
    -6.20000      5.25000
    -5.80000     10.00000
    -5.40000     18.25000
    -5.00000     30.25000
    -4.60000     51.50000
    -4.20000     70.25000
    -3.80000     63.25000
    -3.40000     92.75000
    -3.00000    114.25000
    -2.60000    134.25000
    -2.20000    154.50000
    -1.80000    159.75000
    -1.40000    165.00000
    -1.00000    152.75000
    -0.60000    151.00000
    -0.20000    157.25000
     0.20000    156.25000
     0.60000    159.50000
     1.00000    162.50000
     1.40000    167.25000
     1.80000    156.50000
     2.20000    143.50000
     2.60000    124.00000
     3.00000    108.75000
     3.40000     98.25000
     3.80000     77.50000
     4.20000     60.50000
     4.60000     41.50000
     5.00000     32.00000
     5.40000     22.50000
     5.80000     11.25000
     6.20000      7.00000
     6.60000      3.25000
     7.00000      1.00000
     7.40000      0.00000
     7.80000      0.25000
     8.20000      0.25000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.25000
    -7.80000      0.50000
    -7.40000      0.50000
    -7.00000      2.25000
    -6.60000      3.75000
    -6.20000      5.50000
    -5.80000     14.75000
    -5.40000     19.50000
    -5.00000     41.25000
    -4.60000     69.25000
    -4.20000    106.25000
    -3.80000    108.50000
    -3.40000    165.75000
    -3.00000    183.25000
    -2.60000    211.00000
    -2.20000    260.25000
    -1.80000    265.25000
    -1.40000    275.75000
    -1.00000    291.50000
    -0.60000    301.00000
    -0.20000    297.50000
     0.20000    289.50000
     0.60000    293.75000
     1.00000    291.00000
     1.40000    283.25000
     1.80000    268.75000
     2.20000    241.75000
     2.60000    220.25000
     3.00000    187.00000
     3.40000    153.75000
     3.80000    122.25000
     4.20000     95.50000
     4.60000     63.50000
     5.00000     38.75000
     5.40000     25.75000
     5.80000     13.75000
     6.20000      8.75000
     6.60000      1.75000
     7.00000      0.75000
     7.40000      0.50000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
