    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.50000
    -5.40000      1.75000
    -5.00000      4.75000
    -4.60000      8.50000
    -4.20000      8.25000
    -3.80000     11.25000
    -3.40000     10.50000
    -3.00000     16.25000
    -2.60000     13.75000
    -2.20000     13.50000
    -1.80000     18.25000
    -1.40000     15.00000
    -1.00000     17.00000
    -0.60000     17.00000
    -0.20000     16.25000
     0.20000     19.25000
     0.60000     17.00000
     1.00000     15.75000
     1.40000     16.50000
     1.80000     13.25000
     2.20000     16.25000
     2.60000     16.50000
     3.00000     13.50000
     3.40000     13.50000
     3.80000     12.00000
     4.20000     11.50000
     4.60000      5.75000
     5.00000      4.75000
     5.40000      1.50000
     5.80000      0.50000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.50000
    -5.40000      2.75000
    -5.00000      9.75000
    -4.60000     17.00000
    -4.20000     19.75000
    -3.80000     26.00000
    -3.40000     21.25000
    -3.00000     29.25000
    -2.60000     24.25000
    -2.20000     25.75000
    -1.80000     26.00000
    -1.40000     30.25000
    -1.00000     24.75000
    -0.60000     25.75000
    -0.20000     21.75000
     0.20000     30.25000
     0.60000     23.50000
     1.00000     24.00000
     1.40000     29.25000
     1.80000     28.25000
     2.20000     26.25000
     2.60000     26.75000
     3.00000     23.75000
     3.40000     26.25000
     3.80000     24.00000
     4.20000     21.50000
     4.60000     14.75000
     5.00000      8.00000
     5.40000      2.50000
     5.80000      0.50000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
